Headlines,Dates,Descriptions
"Why Elon Musk is obsessed with cars, clean-tech and space travel - Discovery | siliconrepublic.com - Ireland's ...",8 Aug 2013,"He just turned 42 in late June, but electric vehicles have been on Elon Musk's mind for two decades. The entrepreneur and investor best known for..."
Tesla Model S is now the safest car ever crash-tested by NHTSA,20 Aug 2013,The Model S scores a 5-star rating in every crash test performed by the National Highway Traffic Safety Administration (NHTSA). No other car has come close.
Europe's First Six Tesla Superchargers Now Live In Norway,31 Aug 2013,"The first Tesla Supercharger fast-charging stations are now up and running in Europe's capital for electric cars, Norway. Tesla Motors [NSDQ:TSLA] announced..."
Tesla crash test: Does record safety rating mean electric cars are safer?,20 Aug 2013,Tesla crash test for Model S gives upstart car company something to rave about. The Tesla crash test by the National Highway Traffic Safety Administration...
"Long-Weelbase Tesla Model S for the Chinese Market, Anyone?",14 Jul 2013,There is no arguing that Tesla succeeded in making their Model S a sleek and stylish car – a much more successful design than many we've seen from other.
Tesla Motors goes to Europe - CSMonitor.com,4 Sept 2013,"Tesla Motors opened its first assembly plant in Europe last month, and the electric carmaker is expanding its 'Supercharger' network abroad."
Tesla 'Model E' Trademark Could Hint at New Car Name,22 Aug 2013,"Tesla Motors Inc. applied for a trademark on Aug. 5 for the name ""Model E"" for an automobile and parts, clothing and accessories and repair shop facilities,..."
Tesla Has To Change The Backseat Of The Model S To Be Successful In China,8 Aug 2013,"YouTube ScreenshotTesla Motors is making a move into the Chinese market, but first it has to change at least one thing about the electric Model S: the..."
Tesla Motors eyes self-driving cars. Are they more efficient?,18 Sept 2013,"Tesla Motors has jumped into the race to build a self-driving car. Autonomous transport promises greater convenience, safety and energy efficiency than the..."
Tesla says Model S gets best NHTSA safety rating ever,20 Aug 2013,"While other manufacturers have been struggling to gain traction in a slow-growing battery car market, California start-up Tesla Motors has been exceeding..."
Tesla Motors eyes self-driving cars. Are they more efficient?,18 Sept 2013,"Tesla Motors has jumped into the race to build a self-driving car. Autonomous transport promises greater convenience, safety and energy efficiency than the..."
Tesla says Model S gets best NHTSA safety rating ever,20 Aug 2013,"While other manufacturers have been struggling to gain traction in a slow-growing battery car market, California start-up Tesla Motors has been exceeding..."
elon musk reveals plans for hyperloop by tesla,13 Aug 2013,elon musk reveals plans for hyperloop by tesla--a solar-powered train taking passengers from los angeles to san francisco at the speed of sound.
"How Green Is a Tesla, Really? – Mother Jones",10 Sept 2013,"The knock on electric cars has always been the same: They're great for the environment, but they're pokey and impractical, and nobody wants to buy one. The..."
Tesla Motors goes to Europe - CSMonitor.com,4 Sept 2013,"Tesla Motors opened its first assembly plant in Europe last month, and the electric carmaker is expanding its 'Supercharger' network abroad."
"Local Dealers Pan Tesla's Online Sales, Apply Legislative Pressure",11 Sept 2013,"Tesla sells cars directly to consumers via the web, circumventing traditional car dealerships. In Texas, the dealerships blocked Tesla's attempt to gain..."
New app allows Tesla control via Google Glass,3 Jul 2013,"If Chief Executive Elon Musk was at all concerned about Tesla's position as the most technologically advanced electric car on the market, a new app designed..."
Tesla Model S Charging Inlet In Europe,18 Aug 2013,Mennekes charging port specification Tesla Motors recently started selling its Model S in Europe. As Elon Musk stated at Geneva Motor Show (see video below)...
Tesla back in the black despite red-ink forecasts,7 Aug 2013,Tesla back in the black despite red-ink forecasts ... Plucky plug-based automaker Tesla Motors delivered another surprise with its second-quarter earnings...
Tesla's Success Story in 3 Charts,22 Aug 2013,"It served up unprecedented performance -- not just among electric cars, but among every car ever sold in the U.S. -- according to Consumer Reports, which gave..."
Tesla's Rise Forces Other Automakers to Up Their Electric Car Game,25 Sept 2013,"Larger auto companies, which generally have remained aloof from the electric car industry, are now actively seeking the, um, juice and earnings valuation that..."
Used Tesla Model S 2012-2021 review,25 Sept 2013,"Overall, it's clear that the Tesla Model S certainly delivers a highly credible steer, a large, hushed premium cabin and massive load space with a nicely..."
Tesla back in the black despite red-ink forecasts,7 Aug 2013,Tesla back in the black despite red-ink forecasts ... Plucky plug-based automaker Tesla Motors delivered another surprise with its second-quarter earnings...
"Lightning Round: AMD, Tesla & More",16 Jul 2013,"Lightning Round · Advanced Micro Devices (AMD): I think this one is a buy, said Cramer. · Activision Blizzard (ATVI): It's ok, said Cramer, but not great."
Tesla enters race to build self-driving car,18 Sept 2013,"Electric car company Tesla Motors aims to produce a car capable of running on ""auto-pilot"" within the next three years."
Riding the Mission RS Is Like Driving a Two-Wheeled Tesla,2 Aug 2013,"The Mission RS makes 160 horsepower and 120-pound-feet of torque, and comes in at 540 pounds. Compare that to the fastest production motorcycle out there — the..."
"Revealed: Elon Musk Explains the Hyperloop, the Solar-Powered High-Speed Future of Inter-City Transportation",12 Aug 2013,"Almost a year after Elon Musk, chief executive of Tesla Motors and SpaceX, first floated the idea of a superfast mode of transportation, he has finally..."
"2013 Tesla Model S: New Options, Packages, And Prices",6 Aug 2013,"A tech package, with seven years of maps and navigation, LED daytime running and cornering lights, keyless entry, memory seats and more costs $3,500. Smart Air..."
Tesla's cultlike following of investors ride its soaring stock price,27 Aug 2013,"In June 2012, Patrick Hop poured his life savings — $30000 — into Tesla Motors Inc. stock, then trading at about $32 per share. When the stock hit $115 this..."
Tesla Model S achieves highest car safety rating ever,20 Aug 2013,"Tesla Model S achieves highest car safety rating ever. The Model S beat out all other vehicles for the top safety rating by Faith Merino on August 20, 2013."
Tesla non-GAAP accounting: Profit or not.,7 Aug 2013,"Tesla somewhat unexpectedly earned a modest profit in the first quarter of this year, which naturally raised expectations for the following quarter...."
"Electrum – Kaukapakapa, New Zealand",13 Aug 2013,"Tesla coils have always played a special role in denoting the “mad” scientist. Created by that great icon of mad science himself, Nikola Tesla, the coils..."
Tesla's Model S Aces NHTSA's Crash Testing,20 Aug 2013,Tesla's all-electric Model S sedan received the highest possible safety rating from the U.S. National Highway Traffic Safety Administration with five stars...
Tesla Hybrid Battery Pack to Extend Range by 40%,17 Sept 2013,It's well known that Panasonic (OTC: PCRFY) is the main supplier of Tesla's lithium-ion battery packs and has a four-year contract to deliver battery cells for...
Hyperloop Proposed as Fifth Mode of Transport,12 Aug 2013,System could send passengers through tubes at speeds approaching 1000 kilometers per hour.
The Guy Who Owns Tesla's Trademark In China Appears To Be Selling This Knockoff Model S,23 Aug 2013,"Tesla Motors's push into the Chinese auto market has been stalled by a man who claimed trademark rights to its name in the country, Reuters reports."
Tesla Takes The Lead On Dumping Door Mirrors For Video Cameras,12 Aug 2013,"On Friday, journalist Allison von Diggelen wrote that Tesla design chief Franz von Holzhausen told her the company is talking with ""authorities"" about getting..."
"Intoxicated Lady Crashes Tesla Model S into Telephone Pole, Discovers It's Quite Safe…",17 Aug 2013,"by Carscoop ... Intoxicated Lady Crashes Tesla Model S into Telephone Pole, Discovers It's Quite Safe… by Carscoop."
Electric Car Comparison Chart,16 Aug 2013,A chart to help potential electric car buyers sift through the best EV options on the road today.
"Petition For Tesla Motors Direct Sales Crosses 100,000 Signatures",3 Jul 2013,The fans have spoken: Over 100000 people have now signed a White House petition asking for Tesla Motors [NSDQ:TSLA] to be allowed to sell its cars directly...
"Intoxicated Lady Crashes Tesla Model S into Telephone Pole, Discovers It's Quite Safe…",17 Aug 2013,"by Carscoop ... Intoxicated Lady Crashes Tesla Model S into Telephone Pole, Discovers It's Quite Safe… by Carscoop."
Electric Car Comparison Chart,16 Aug 2013,A chart to help potential electric car buyers sift through the best EV options on the road today.
"Petition For Tesla Motors Direct Sales Crosses 100,000 Signatures",3 Jul 2013,The fans have spoken: Over 100000 people have now signed a White House petition asking for Tesla Motors [NSDQ:TSLA] to be allowed to sell its cars directly...
New Cars for 2014: Tesla – Feature –,9 Sept 2013,"Charting Tesla's changes for 2014, including a new all-electric crossover. Read more at Car and Driver."
What If You Bought Tesla Stock Instead Of One Of Its Cars?,20 Sept 2013,"(Ed.: This is pretty basic, back-of-the-envelope math, based off Tesla's stock price today of $184.75. Obviously, these values are subject to change and have..."
