Headlines,Dates,Descriptions
Tesla Model Y RWD review: The new American dream,15 Jul 2023,"The Model Y cements this in the Singapore market with its spaciousness, technological bells & whistles, and a near-perfect charging infrastructure. Couple all..."
Foreign brands including Tesla to face scrutiny as part of EU probe into China car subsidies,26 Sept 2023,"“Strictly speaking, it's not limited only to Chinese brand electrical vehicles, it can be also other producers' vehicles if they are receiving production-side..."
"Muskspeak on Cybertruck, Price Cuts, FSD Timing as Tesla Hits New Records in Q2 - Counterpoint",31 Jul 2023,"Muskspeak on Cybertruck, Price Cuts, FSD Timing as Tesla Hits New Records in Q2 ... Tesla achieved remarkable results in Q2 2023, with its revenue growing 47% YoY..."
Elon Musk and Tesla loom over Detroit's auto labor talks,21 Jul 2023,"Tesla workers earn about $45 an hour in wages and benefits, analysts said. That compares with about $64 to $67 an hour at UAW-represented Detroit Three..."
Tesla ordered by auto regulators to provide data on 'Elon mode' Autopilot configuration,29 Aug 2023,Tesla has received a special order from federal automotive safety regulators requiring the company to provide extensive data about its driver assistance and...
Tesla delivers record number of cars as price cuts lift sales,3 Jul 2023,"Tesla delivers record number of cars as price cuts lift sales ... Tesla delivered a record number of vehicles in the second quarter, as its strategy to cut prices..."
Tesla's EV Sales in China Fell More Than 30% in July,3 Aug 2023,"Tesla's electric vehicle (EV) sales in China fell more than 30% last month compared with June, according to the China Passenger Car Association (CPCA)."
Tesla to continue discounting cars despite profit margins falling,20 Jul 2023,"Despite margins falling to their lowest level since 2019, Tesla will continue to discount its vehicles amid a “turbulent” economic environment."
"What Tesla Owners Think of the Model 3, Elon Musk",26 Jul 2023,"More than 7,000 verified Model 3 owners completed our comprehensive survey of the vehicle and the experience of owning one. One key takeaway was unequivocal:..."
Tesla Roadster — My Sideline Notes & A Fresh Test Drive Of The Original,18 Sept 2023,"It had been 12 years since I sat in the original Roadster the first time, and the physical sensation has not changed. It's still blazing fast, and the grip and..."
Tesla CFO and company veteran Zach Kirkhorn quits,7 Aug 2023,"He was replaced in the top finance job on Friday by Vaibhav Taneja, who had been chief accounting officer since 2019, the company said in an official filing on..."
Tesla created secret team to suppress thousands of driving range complaints,27 Jul 2023,"In most cases, the complaining customers' cars likely did not need repair, according to the people familiar with the matter. Rather, Tesla created the..."
Adam Jonas explains why Tesla will be better at being Nvidia than Nvidia,11 Sept 2023,"We believe that Dojo can add up to $500bn to Tesla's enterprise value, expressed through a faster adoption rate in Mobility (robotaxi) and Network Services (..."
"Tesla reported 466,140 deliveries for the second quarter, and production of 479,700 vehicles",2 Jul 2023,"Tesla reported 466,140 deliveries for the second quarter, and production of 479,700 vehicles · Tesla just posted its second-quarter vehicle production and..."
"Tesla’s market value could surge by $500 billion because of its Dojo supercomputer, Morgan Stanley says",11 Sept 2023,"Tesla's market value could surge by $500 billion because of its Dojo supercomputer, Morgan Stanley says ... Spectators look at Tesla's ''Optimus'' humanoid robot..."
"Tesla cuts prices again in China for Model Y, Model 3",14 Aug 2023,Tesla shares fell after the company announced a fresh round of price cuts for the Model Y in mainland China.
Can A Tesla Model 3 Be Good For The Heart?,5 Sept 2023,"No trouble at all and many of the features are much safer for older people. My reflexes may not be as fast, but my car has fast reflexes. I can see all the cars..."
Tesla faces California class action on its EV range claims,3 Aug 2023,Three Tesla owners in California on Wednesday sued the automaker in a proposed class action that accuses the company of falsely advertising the estimated...
Tesla's $25000 “next-generation car” will have a Cybertruck design,8 Sept 2023,"The $25,000 car reportedly has a futuristic design like the long-delayed Cybertruck — the angular pickup truck that Tesla first revealed in 2019. The Cybertruck..."
Tesla car price: Model Y ₹1.5 lakh cheaper now; Elon Musk's company declares discounts after sales drop in China | Mint,14 Aug 2023,Tesla has reduced car prices of Model Y variants in China by 14000 yuan (equivalent to about ₹1.5 lakh) as Elon Musk's company plans to offer insurance...
"Tesla shares close down 5% after price cuts, Model 3 refresh",1 Sept 2023,Tesla shares dropped 5% Friday after the electric car company cut prices on some models in the U.S. and reduced the price for its premium driver assistance...
Tesla and EV supply chains raise concerns about forced labor in China,18 Sept 2023,"Companies with ties to China's oppressive tactics in Xinjiang are becoming embedded in the EV supply chain, worrying experts who say the industry is at an..."
Tesla's Five Big Challenges To Overcome,22 Sept 2023,Tesla's Five Big Challenges To Overcome · 1. Localization · 2. China · 3. Model Lineup · 4. A New Dinosaur? · 5. Emerging Markets. The auto...
Going beyond Tesla: ETF bets solely on electric vehicle makers,23 Sept 2023,Going beyond Tesla: ETF bets solely on electric vehicle makers ... A new exchange-traded fund is zeroing in on electric vehicle manufacturers. Defiance ETFs runs...
Tesla launches new Model 3 with improved design and longer driving range | Mint,1 Sept 2023,"Tesla Inc. unveiled the first refresh of its popular Model 3 sedan with a sleeker look and longer range, but with a heftier-than-expected price tag in China..."
How Elon Musk set Tesla on a new course for self-driving,9 Sept 2023,"The new version he was using, FSD 12, was based on a radical new concept that he believes will not only totally transform autonomous vehicles but also be a..."
The future of Tesla is in China,30 Aug 2023,"Tesla helped create an EV market in China, and now it's at risk of being outpaced by its competitors. The last episode of Land of the Giants: The Tesla..."
Tesla's AI Hype Collides With Reality - WSJ,20 Jul 2023,"In general, he leaned heavily into the AI hype on Wednesday's call, citing the reams of data the company collects from vehicles on the road and Dojo, the..."
Tesla shares jump after Morgan Stanley predicts Dojo supercomputer could add $500 billion in market value,11 Sept 2023,"Tesla's Dojo supercomputer could fuel a $500 billion jump in the electric vehicle maker's market value, analysts at Morgan Stanley said in a note Monday."
Lawsuit accuses Tesla of exaggerating driving range to boost EV sales,3 Aug 2023,"Tesla algorithms show drivers “rosy” estimates of their driving range until the battery power falls below 50 percent, Reuters reported, when more accurate..."
"Tesla plans sweeping expansion to Berlin plant, cell production",19 Jul 2023,"Tesla is planning sweeping changes to its factory near Berlin, including extensions to its battery cell production, indicating ramp-up plans remain underway..."
Tesla breaks deliveries record as Elon Musk’s price cuts have desired effect: ‘It’s a big beat’,2 Jul 2023,"Tesla breaks deliveries record as Elon Musk's price cuts have desired effect: 'It's a big beat' ... Tesla CEO Elon Musk. ... Tesla Inc. delivered a record 466,140..."
"Elon Musk is among the ‘top risks’ for Tesla and should focus on EVs as rivals like BYD close in, investors say",17 Jul 2023,Defending market share comes at a cost. Around 63% of the MLIV Pulse respondents expect Tesla to continue to lower prices in order to capture higher volumes. As...
How Tesla interior design changed the way all cars feel,4 Jul 2023,"The Tesla interior revolutionized car design. 12 ways its tech-heavy electric cars changed the EV game · 1. Central touchscreen · 2. Cutting buttons, knobs, and..."
Tesla Shares Fall As Price Cuts Hurt Profitability Despite Record Q2 Revenue,20 Jul 2023,"Key Takeaways · Tesla second quarter operating margins declined 9.6% due to aggressive price cuts. · The EV maker reported record $25 billion revenue, even as..."
The Seven Secrets to Tesla's Success,27 Jul 2023,"It is Tesla's most important guiding principle. Instead of benchmarking other automakers, or tearing down competitors' vehicles to analyze them, or coming up..."
"Tesla says data breach impacting 75,000 employees was an insider job",21 Aug 2023,Tesla has said that insider wrongdoing was to blame for a data breach affecting more than 75000 of the company's employees.
BMW Boosts Electric Car Spending to Catch up With Tesla,3 Aug 2023,BMW AG is stepping up spending on its electric-car rollout after the luxury-car maker's battery-vehicle deliveries more than doubled during the first half...
Tesla cars are being barred from China’s World University Games ahead of a Xi visit amid worries that their cameras might collect sensitive data,26 Jul 2023,"Authorities in Chengdu, a city of 21 million people in southwest China's Sichuan province, have told officials to block Teslas from some areas related to the..."
Tesla Shares Surge After China-Made EV Sales Jumped in August,5 Sept 2023,Key Takeaways · Sales of Tesla EVs made in China jumped 9.3% year-over-year in August. · Price cuts and an increase in production at Tesla's Shanghai plant...
"Tesla hits $25B in Q2 revenue, but margins decrease amid price cuts",19 Jul 2023,"Tesla hits $25B in Q2 revenue, but margins decrease amid price cuts ... Tesla reported Wednesday net income of $2.7 billion in the second quarter, up 20% from the..."
Tesla hackers turn to voltage glitching to unlock paywalled features,7 Aug 2023,"The team who wrote the 2021 AMD voltage glitching paper noted that, where hardware redesigns aren't practical, software could be modified to detect voltage..."
Mercedes says new CLA beats any Tesla on mileage range,4 Sept 2023,"A new Mercedes sedan model gets nearly 470 miles on a single charge, much more than any Tesla."
