Headlines,Dates,Descriptions
Tesla unveils the Model X,30 Sept 2015,"Tesla's new electric SUV has space for seven adults and their stuff, heavy duty towing capabilities and a bioweapon defence mode in case of the apocalypse."
"Tesla Model 3 will cost $35,000, launch in 2017 | WIRED UK",3 Sept 2015,"Tesla CEO Elon Musk has announced the Model 3, the company's latest electronic car, will cost $35000 (£22900)"
Watch Tesla Model X | First Look,30 Sept 2015,Tesla's long awaited Model X SUV is finally here. The falcon-doored electric vehicle can carry seven passengers and is capable of rocketing to 60 miles per...
"Tesla Unveils Its Model X, Complete With A 'Bioweapon Defense' Button",30 Sept 2015,"Tesla says the Model X is the safest and fastest SUV in history. Among its notable features are the ""Falcon Wing doors"" that lift upward instead of swinging..."
"Tesla announces new entry-level Model S alongside battery and ""Ludicrous Mode"" updates",19 Jul 2015,"Tesla has announced a new entry-level Model S and battery and Ludicrous Mode updates to its Model S P85 D. Thanks to a redesigned fuse on the car's battery,..."
"Tesla Experiments With Giving Out Free Cars, Exclusive Models, And Discounts For Referrals",29 Jul 2015,"Current Model S owners will get a link which they can share with would-be Model S owners. If anyone buys a car through that link, they get $1,000 bucks off the..."
Tesla is now taking orders for its $29000 Roadster 3.0 upgrade,1 Sept 2015,"The company is finally taking orders for the Roadster 3.0 upgrade that it announced late last year, which runs $29,000 including a $5,000 deposit upfront. (""It..."
"Tesla announces new entry-level Model S alongside battery and ""Ludicrous Mode"" updates",19 Jul 2015,"Tesla has announced a new entry-level Model S and battery and Ludicrous Mode updates to its Model S P85 D. Thanks to a redesigned fuse on the car's battery,..."
Tesla is now taking orders for its $29000 Roadster 3.0 upgrade,1 Sept 2015,"The company is finally taking orders for the Roadster 3.0 upgrade that it announced late last year, which runs $29,000 including a $5,000 deposit upfront. (""It..."
The Ludicrously Fast Tesla Model S P90D | Zero to 60 at Supercar Speeds,28 Aug 2015,The Ludicrously Fast Tesla Model S P90D | Zero to 60 at Supercar Speeds · Energizer's Latest Android Phone Has a Stupidly Big Battery. icon · Honor Eye Tracking...
Driving a Tesla was the best and worst thing I’ve ever done,21 Aug 2015,"Another thing made it clear that this car was different: a giant touch screen that replaces the entire center of the control panel. It's a bit much, frankly."
Tesla Model X: A design flop?,2 Jul 2015,"Here's the problem with the Model X: The target consumer is women, according to Tesla, but the design has falcon-wing doors that open up, not out, precluding..."
"There's a real risk that Tesla won't be able to deliver 55,000 cars this year",5 Aug 2015,Tesla has guided its delivery projections for 2015 down to 50000 - 55000 cars.
Here’s everything we know about Tesla Model X,1 Jul 2015,"Tesla's (TSLA) hotly anticipated, long-delayed third model — not to be confused with the upcoming Model 3 — is expected to ship this fall."
"Tesla CEO Elon Musk Unveils the Automaker's First SUV, the Model X",29 Sept 2015,With the Model X — one of the only all-electric SUVs on the market — Tesla makes a play for the booming luxury SUV market.
It’s official: Tesla’s Model X launch event is the night of September 29,21 Sept 2015,"It's official: Tesla's Model X launch event is the night of September 29 ... The official invites are out for Tesla's Model X launch event, which will be held the..."
Test Driving Tesla's Model S P85D: Three Things That Make It Perfect And Imperfect,28 Aug 2015,"Time spent testing the Tesla Model S P85D confirmed that, while the car isn't perfect, it sets an entirely new standard in luxury, performance and..."
Tesla announces the Model 3 - its first mass-market car,3 Sept 2015,"The manufacturer brings EVs to the masses with $35,000 model. The manufacturer will bring EVs to the masses with $35,000 model."
Tesla's New Model X Is the Best Car for Dads (and Moms),30 Sept 2015,"2. Legit third row. While lots of SUVs pretend to have third rows, few deliver. Most of these sham rows are small, cramped (even for the little people), and..."
Tesla Hong Kong Delivers First Batch Of RHD Model S P85D,10 Aug 2015,A number of new owners have been invited to collect their new cars today at the Tesla Shop in Tsuen Wan. A member of the ChargedHK group estimated there are...
Tesla Model X: See the Factory Where It's Being Built | TIME,29 Sept 2015,Tesla is delivering its first Model X SUV Tuesday evening at an event beginning at 11 p.m. ET.
"New Tesla Breaks Consumer Reports' Ratings Scale, Bolsters Company's Stock",27 Aug 2015,"New Tesla Breaks Consumer Reports' Ratings Scale, Bolsters Company's Stock ... With a rare mix of blazing speed, safety and energy efficiency, the new Tesla Model..."
Tesla unveils new Model X crossover SUV,30 Sept 2015,"Elon Musk, CEO of Tesla Motors Inc., introduces the Model X SUV in a ceremony in Fremont, Calif. Marcio Jose Sanchez, AP. FREMONT, CA - SEPTEMBER 29: A new..."
Tesla P90D Review: Elon Musk Wants Your Sedan to Be Ludicrously Fun,10 Sept 2015,P90D gets its name from the “Dual” motor arrangement that enables its all-wheel drive and the 90 kilowatt-hour battery pack that boosts drive range by 6 percent...
Audi to unveil 310-mile electric SUV to rival Tesla Model X,19 Aug 2015,Audi is to unveil an electric car to rival Tesla's forthcoming Model X that the German marque says is capable of travelling at least 310 miles on battery...
Audi takes on Tesla with electric SUV – The New Economy,20 Aug 2015,Audi takes on Tesla with electric SUV | German carmaker is yet another major manufacturer to enter the growing electric car market.
Watch Tesla's Snake-Like Charger Slither Into a Model S,6 Aug 2015,A video posted on Tesla's Twitter account today shows a prototype charger carefully slithering its way to the vehicle and then plugging itself in to begin the...
Tesla's latest car charger finds its own way to the socket,6 Aug 2015,"Tesla Motors has shown off a prototype invention that could make charging its electrics vehicles much easier, and much creepier."
'Ludicrous Mode'? Tesla adds power to already-fast Model S,17 Jul 2015,"Tesla Motors says it's adding a new ""Ludicrous Mode"" to high-performance versions of its Model S electric car."
"Tesla’s Model S Gets “Ludicrous” Mode, Will Do 0-60 In 2.8 Seconds",17 Jul 2015,"Tesla's Model S P85D is well known for its wonderfully named ""Insane"" mode, which tunes the car to go from 0 to 60 in 3.1 seconds. Not insane enough for."
Tesla Competitor Faraday to Launch in 2017,15 Jul 2015,"Faraday Future plans to sell a ""100-percent electric, zero-emission, fully connected"" car designed by talent from Tesla, BMW and Lamborghini."
Tesla announces the Model 3 - its first mass-market car,3 Sept 2015,"The manufacturer brings EVs to the masses with $35,000 model. The manufacturer will bring EVs to the masses with $35,000 model."
Tesla announces single-motor 70kWh Model S for $70000,17 Jul 2015,"The new model will be priced at $70,000, restoring the previous entry level price point of the old Model S 60 that was replaced by the 70D in April. Musk said..."
Tesla delivered only 6 Model X SUVs -- and Elon Musk took one for himself,30 Sept 2015,"The base model for that all-wheel-drive vehicle starts at $76,200 — before a $7,500 federal tax credit for electric cars and California's $2,500 rebate — but..."
Airbnb and Tesla join forces in cool new partnership,21 Aug 2015,In the latest cool travel partnership news Airbnb has joined forces with Tesla to offer charging stations at upscale West Coast rentals.
Tesla's Model S P85D Gets Consumer Reports' Highest Rating Ever,27 Aug 2015,"Consumer Reports gives Tesla's new high-performance P85D version of its Model S a perfect score, calling it ""the best-performing car ... ever tested."""
Tesla's Model X Launch Struggles Are Routine Stuff For Big Automakers,7 Aug 2015,Tesla stock was clobbered this week after the company posted a $184 million net loss for the second quarter and warned that vehicle output for the year would...
What it's really like to buy a Tesla,28 Aug 2015,"As you'd expect from such a future-focused carmaker, the Tesla showroom has an ultra-sleek, minimalist aesthetic. The store is somewhat of an attraction at the..."
What's Next After Tesla's Sporty Model X,30 Sept 2015,"With Tesla Model X deliveries officially underway, Elon Musk and his team can now look ahead to another big future delivery -- the affordable Model 3."
Tesla Model X specs and price,1 Sept 2015,"The new Signature Series SUV will set buyers back anywhere from $132,000 to $144,000 before tax credits and other incentives. The car will have a 90 kWh battery..."
"'Wing' doors, 17 speakers, but will Tesla Model X SUV fly?",30 Sept 2015,"One version of the crossover will be able to go 155 miles per hour and reach 60 mph in 3.2 seconds. “This goes so fast, it's wrong,” Musk said."
Tour of the Tesla factory,29 Sept 2015,The large robots building Tesla's Model S and Model X are named after characters from Marvel's X-Men.
Sergey Brin gets one of the new Tesla Model X SUVs,30 Sept 2015,"Two crossed lines that form an 'X'. It indicates a way to close an interaction, or dismiss a notification."
Tesla Model X finally debuts - three-row SUV detailed - paultan.org,30 Sept 2015,"In the more potent P90D, the electric motor on the rear axle has its power output bumped to 503 hp, while the front remains at 259 hp. This gives it a 0-100 km/..."
We Drove Tesla's New Model X SUV,29 Sept 2015,The Tesla Model X crossover is one of the most eagerly awaited vehicles in recent memory. Tesla CEO Elon Musk unveiled the production electric crossover...
