Headlines,Dates,Descriptions
My life as a Tesla Uber driver,27 Sept 2021,"Following your power math, I calculated a cost of $.17/KwH, which translates to about $.023/km. That's would be $2302 for 101 mile of driving. That's a savings..."
Tesla launch imminent: Model 3 spotted being tested on Indian roads | Mint,20 Aug 2021,"In the new shots, shared by Tesla Club India, we can see two Tesla cars parked adjacent to each other on the Mumbai-Pune Expressway. The cars that are..."
Elon Musk Has No Idea What He’s Doing With Tesla Bot,20 Aug 2021,"Humanoid robots are way harder than Musk seems to think ... Yesterday, at the end of Tesla's AI Day, Elon Musk introduced a concept for ""Tesla Bot,"" a 125 lb, 5'8..."
Watch: Tesla Autopilot Feature Mistakes Moon For Yellow Traffic Light,27 Jul 2021,"Jordan Nelson was on a highway in North Carolina, USA, when he noticed that his car kept slowing down after mistaking the moon for a yellow traffic light."
Tesla Model S review in Malaysia - 3 years long term experience,29 Sept 2021,"The Model S is a reasonably comfortable car. In town, it takes on regular road irregularities well enough and is not overly stiff. But when you drive faster,..."
"Tesla is building an AI humanoid robot called Optimus, says Elon Musk",20 Aug 2021,"Tesla will branch out from building electric, self-driving cars to produce humanoid robots designed to “eliminate dangerous, repetitive, boring tasks”,..."
Why Tesla's Autopilot crashes spurred the feds to investigate driver-assist technologies – and what that means for the ...,23 Aug 2021,"More videos on YouTube ... Tesla Autopilot is considered a Level 2 system, and hence the primary controller of the vehicle should be a human driver. This provides..."
"My very first Tesla, two months later: Here's how it's going [Update]",20 Sept 2021,Look at some real world examples of people charging a Tesla on a 120V outlet. The car reports an average of maybe 3 miles of range added per hour. With a total...
"Tesla aims to release $25000 electric car in 2023, likely will not have a steering wheel",2 Sept 2021,"Tesla aims to release $25,000 electric car in 2023, likely will not have a steering wheel ... Elon Musk has told Tesla employees that the automaker is aiming to..."
European car startups taking sustainability beyond Tesla,13 Sept 2021,Circulor is working with the likes of Volvo and Jaguar Land Rover to help them understand the ecosystem of supply for their batteries and principal raw...
Bitcoin climbs as Elon Musk says Tesla 'likely' to accept it again,19 Jul 2021,"Bitcoin climbs as Elon Musk says Tesla 'likely' to accept it again. Getty Images Tesla and SpaceX CEO Elon Musk. Getty Images. Bitcoin has jumped past $30,000..."
Is Elon Musk Back In “Production Hell” With Tesla’s 4680 Battery?,1 Sept 2021,"The company announced in October 2023 that it had built its 20 millionth 4680 cell at its Texas gigafactory, 10 million more than the milestone it had reached..."
"Tesla closer to India launch, 4 models approved | Mint",31 Aug 2021,"Tesla has had its vehicles certified as being roadworthy in India, a posting on the website of the nation's ministry of road transport and highways showed."
Elon Musk's AI Day Tesla Bot is just a guy in a bodysuit,20 Aug 2021,Elon Musk unveiled plans for a human-like robot — but the first prototype was just a guy dancing in a bodysuit · Elon Musk showcased Tesla's plans for a new...
Tesla in talks with 3 local companies for parts supply,29 Aug 2021,"The company is looking to source critical electronic, electrical and mechanical components, even as Sona Comstar, Sandhar Technologies and Bharat Forge are..."
Does Tesla actually want competitors to make electric cars?,27 Aug 2021,"But Musk has often claimed to be willing to share Tesla's technology with other companies, and in reality, we've spoken to CEOs of major car companies who tell..."
We Attend Historic Tesla Model Y Unveiling Event In Hong Kong,2 Aug 2021,"The venue is called Freespace, located inside the Art Park at the West Kowloon Cultural District. The location has a magnificent view overlooking the Victoria..."
"Tesla Model S Plaid caught fire while driver was at the wheel, says fire chief",1 Jul 2021,"Tesla Model S Plaid caught fire while driver was at the wheel, says fire chief ... A 2021 Tesla Model S Plaid sedan caught fire Tuesday night in Haverford,..."
Tesla to expand self-driving software test — but only to drivers it deems worthy,24 Sept 2021,"Tesla is rolling out a new version of its so-called Full Self-Driving system, but to be eligible, car owners who've already paid $10000 for the software..."
"U.S. probing Autopilot problems on 765,000 Tesla vehicles",16 Aug 2021,"The investigation covers 765,000 vehicles, almost everything that Tesla has sold in the U.S. since the start of the 2014 model year. Of the crashes identified..."
Tesla files to become an electricity provider in Texas,26 Aug 2021,"The application follows the start of a big battery build out by Tesla in Angleton, Texas (near Houston), where it aims to connect a 100 megawatt energy storage..."
Tesla tries new trick to get around state car dealership laws,15 Sept 2021,"New Mexico, Alabama, and Louisiana have the strictest bans, barring Tesla from both operating dealerships and repair shops. That makes repairing a Tesla more..."
The Cheapest (And Most Expensive) Countries To Buy Tesla Model S,18 Aug 2021,"While the Tesla Model S starts at $79,990 in the US (the price is $89,990 now), its average global price based on the 30 markets comes in at $108,196, which..."
Teslas are basic now but many Musk stans don't want to accept that,23 Jul 2021,Teslas are basic now but many Musk stans don't want to accept that. Tesla fanatics can't handle the next generation of electric vehicles. ... A shiny Tesla doesn'...
"Tesla Model S and Lucid Air price, range, and specs compared",8 Sept 2021,"Lucid is taking Tesla's approach to new vehicles, starting with an expensive, upmarket car and working down toward a more economical model. The Air Dream, which..."
Elon Musk says Tesla will ‘most likely’ accept bitcoin again when it becomes more eco-friendly,21 Jul 2021,"Tesla will 'most likely' resume accepting bitcoin as a form of payment once the mining rate for the cryptocurrency reaches 50% renewables, CEO Elon Musk."
Wait for Tesla gets longer in India as high import duty hits Musk,1 Aug 2021,"With a $39990 (around Rs 30 lakh) price tag, Tesla Model 3 may remain as an affordable model in the US but with import duties, it would become unaffordable..."
"Tesla (TSLA) launches major shift in retail strategy: cheaper locations, remote working, and more",28 Jul 2021,"The automaker will move away from showrooms in fancy malls, and instead it will focus on cheaper locations, remote managing of test drive fleet, and delivery..."
Elon Musk says Tesla is working on humanoid robots,19 Aug 2021,"Tesla CEO Elon Musk has announced that his company is working on humanoid robots, leveraging the company's experience with automated machinery in its..."
Tesla Says Autopilot Makes Its Cars Safer. Crash Victims Say It Kills. (Published 2021),1 Sept 2021,"A six-second video captured by the Tesla and data it recorded show that neither Autopilot — Tesla's much-vaunted system that can steer, brake and accelerate a..."
Watch Tesla Model S Plaid hit high speeds even at 20% battery,1 Sept 2021,The Tesla Model S Plaid was able to maintain near-record quarter mile and 0 to 60 acceleration speeds even on 20% battery life.
Tesla Is Planning A Model Y With Much More Range: Report,19 Aug 2021,"Tesla Inc (NASDAQ: TSLA) makes electric vehicles with some of the longest range in the industry, but even the top range on its best cars isn't enough to..."
"This Tesla Model 3 runs on petrol, calls it a hyper hybrid system",27 Sept 2021,"This Tesla Model 3 runs on petrol, calls it a hyper hybrid system ... Follow us on: Obrist ripped off the original battery pack from the EV and replaced it with a..."
"This Tesla Plaid Owner Calls The Build Quality Trash, Do You Agree?",23 Sept 2021,"This has been debated for a number of years. In general, Tesla's build quality has improved over time but it's still not very consistent. Some Teslas roll off..."
9 Tesla Features That Prove We're Living in the Future,16 Aug 2021,9 Tesla Features That Prove We're Living in the Future · 1. Tesla owners are able to defrost their cars remotely · 2. Tesla vehicles actually come with a...
Cathie Wood’s Ark Invest Sells $110 Million In Tesla Stock As Insiders Also Dump Shares,9 Sept 2021,"Topline. Ark Invest, the New York City investment firm founded by famed Wall Street stock-picker Cathie Wood, sold off a massive stake in Tesla on Wednesday,..."
Elon Musk unveils plan for 'Tesla Bot' with man dancing in a bodysuit – video,20 Aug 2021,Elon Musk brought out a dancer in a bodysuit as he unveiled plans for new 'Tesla Bot'
"Tesla Ignites a Feud, and It Has Nothing to Do With Cars",24 Aug 2021,"Serbia rests its case on the idea that culture, ethnicity and self-identity are more important than location. Mr. Tesla was the son of a Serbian Orthodox priest..."
Consumer Reports says Tesla's 'Full Self-Driving' software lacks safeguards,20 Jul 2021,"Consumer Reports said Tuesday that Tesla Inc's (TSLA.O) ""Full Self-Driving"" software lacks safeguards and raised concerns the system's use on public roads..."
Want a new Tesla? You're gonna have to wait a while,20 Aug 2021,"The upper-end “performance” version of the Model 3 can be delivered within four to six weeks, and that version of the Model X can be had in five to six weeks."
